"l","a","b","u"
0.39,-0.1488,0.128,1.6678720095141
0.49,-0.1488,0.128,1.34494443027069
0.59,-0.1488,0.128,1.04790624428098
0.69,-0.1488,0.128,1.21035776731008
0.79,-0.1488,0.128,2.21792030579643
0.89,-0.1488,0.128,3.73783577580775
0.09,-0.0488,0.128,4.44627941991701
0.19,-0.0488,0.128,3.55576820571468
0.29,-0.0488,0.128,2.8368726445713
0.39,-0.0488,0.128,2.39519263477511
0.49,-0.0488,0.128,2.0722650555317
0.59,-0.0488,0.128,1.77522686954199
0.69,-0.0488,0.128,1.93767839257108
0.79,-0.0488,0.128,2.94524093105744
0.89,-0.0488,0.128,4.46515640106876
0.09,0.0512,0.128,5.07159148979771
0.19,0.0512,0.128,4.18108027559538
0.29,0.0512,0.128,3.462184714452
0.39,0.0512,0.128,3.02050470465581
0.49,0.0512,0.128,2.6975771254124
0.59,0.0512,0.128,2.40053893942269
0.69,0.0512,0.128,2.56299046245178
0.79,0.0512,0.128,3.57055300093814
0.89,0.0512,0.128,5.09046847094946
0.09,0.1512,0.128,5.44619283632551
0.19,0.1512,0.128,4.55568162212319
0.29,0.1512,0.128,3.8367860609798
0.39,0.1512,0.128,3.39510605118362
0.49,0.1512,0.128,3.0721784719402
0.59,0.1512,0.128,2.77514028595049
0.69,0.1512,0.128,2.93759180897959
0.79,0.1512,0.128,3.94515434746594
0.89,0.1512,0.128,5.46506981747727
0.09,0.2512,0.128,5.47345934428145
0.19,0.2512,0.128,4.58294813007913
0.29,0.2512,0.128,3.86405256893574
0.39,0.2512,0.128,3.42237255913956
0.49,0.2512,0.128,3.09944497989614
0.59,0.2512,0.128,2.80240679390643
0.69,0.2512,0.128,2.96485831693553
0.79,0.2512,0.128,3.97242085542188
0.89,0.2512,0.128,5.4923363254332
0.09,0.3512,0.128,5.06978641163494
0.19,0.3512,0.128,4.17927519743261
0.29,0.3512,0.128,3.46037963628923
0.39,0.3512,0.128,3.01869962649304
0.49,0.3512,0.128,2.69577204724963
0.59,0.3512,0.128,2.39873386125992
0.69,0.3512,0.128,2.56118538428901
0.79,0.3512,0.128,3.56874792277537
0.89,0.3512,0.128,5.08866339278669
0.09,0.4512,0.128,4.20838220691325
0.19,0.4512,0.128,3.31787099271093
0.29,0.4512,0.128,2.59897543156754
0.39,0.4512,0.128,2.15729542177136
0.49,0.4512,0.128,1.83436784252794
0.59,0.4512,0.128,1.53732965653823
0.69,0.4512,0.128,1.69978117956733
0.79,0.4512,0.128,2.70734371805368
0.89,0.4512,0.128,4.227259188065
0.09,0.5512,0.128,3.08970598087505
0.19,0.5512,0.128,2.19919476667273
0.29,0.5512,0.128,1.48029920552934
0.39,0.5512,0.128,1.03861919573316
0.49,0.5512,0.128,0.715691616489743
0.59,0.5512,0.128,0.418653430500034
0.69,0.5512,0.128,0.581104953529128
0.79,0.5512,0.128,1.58866749201548
0.89,0.5512,0.128,3.1085829620268
0.09,-0.4488,0.228,2.62041246811663
0.19,-0.4488,0.228,1.7299012539143
0.29,-0.4488,0.228,1.01100569277092
0.39,-0.4488,0.228,0.569325682974733
0.49,-0.4488,0.228,0.246398103731319
0.59,-0.4488,0.228,-0.0506400822583903
0.69,-0.4488,0.228,0.111811440770704
0.79,-0.4488,0.228,1.11937397925706
0.89,-0.4488,0.228,2.63928944926838
0.09,-0.3488,0.228,3.0012742712898
0.19,-0.3488,0.228,2.11076305708747
0.29,-0.3488,0.228,1.39186749594408
0.39,-0.3488,0.228,0.9501874861479
0.49,-0.3488,0.228,0.627259906904485
0.59,-0.3488,0.228,0.330221720914776
0.69,-0.3488,0.228,0.49267324394387
0.79,-0.3488,0.228,1.50023578243022
0.89,-0.3488,0.228,3.02015125244155
0.09,-0.2488,0.228,3.49285347793379
0.19,-0.2488,0.228,2.60234226373146
0.29,-0.2488,0.228,1.88344670258808
0.39,-0.2488,0.228,1.44176669279189
0.49,-0.2488,0.228,1.11883911354848
0.59,-0.2488,0.228,0.821800927558768
0.69,-0.2488,0.228,0.984252450587862
0.79,-0.2488,0.228,1.99181498907421
0.89,-0.2488,0.228,3.51173045908554
0.09,-0.1488,0.228,4.16046097741413
0.19,-0.1488,0.228,3.2699497632118
0.29,-0.1488,0.228,2.55105420206842
0.39,-0.1488,0.228,2.10937419227223
0.49,-0.1488,0.228,1.78644661302882
0.59,-0.1488,0.228,1.48940842703911
0.69,-0.1488,0.228,1.6518599500682
0.79,-0.1488,0.228,2.65942248855455
0.89,-0.1488,0.228,4.17933795856588
0.09,-0.0488,0.228,4.88778160267514
0.19,-0.0488,0.228,3.99727038847281
0.29,-0.0488,0.228,3.27837482732942
0.39,-0.0488,0.228,2.83669481753324
0.49,-0.0488,0.228,2.51376723828983
0.59,-0.0488,0.228,2.21672905230012
0.69,-0.0488,0.228,2.37918057532921
0.79,-0.0488,0.228,3.38674311381556
0.89,-0.0488,0.228,4.90665858382689
0.09,0.0512,0.228,5.51309367255583
0.19,0.0512,0.228,4.62258245835351
0.29,0.0512,0.228,3.90368689721012
0.39,0.0512,0.228,3.46200688741394
0.49,0.0512,0.228,3.13907930817052
0.59,0.0512,0.228,2.84204112218082
0.69,0.0512,0.228,3.00449264520991
0.79,0.0512,0.228,4.01205518369626
0.89,0.0512,0.228,5.53197065370759
0.09,0.1512,0.228,5.88769501908364
0.19,0.1512,0.228,4.99718380488132
0.29,0.1512,0.228,4.27828824373793
0.39,0.1512,0.228,3.83660823394175
0.49,0.1512,0.228,3.51368065469833
0.59,0.1512,0.228,3.21664246870862
0.69,0.1512,0.228,3.37909399173772
0.79,0.1512,0.228,4.38665653022407
0.89,0.1512,0.228,5.90657200023539
0.09,0.2512,0.228,5.91496152703958
0.19,0.2512,0.228,5.02445031283725
0.29,0.2512,0.228,4.30555475169387
0.39,0.2512,0.228,3.86387474189768
0.49,0.2512,0.228,3.54094716265427
0.59,0.2512,0.228,3.24390897666456
0.69,0.2512,0.228,3.40636049969365
0.79,0.2512,0.228,4.41392303818001
0.89,0.2512,0.228,5.93383850819133
0.09,0.3512,0.228,5.51128859439307
0.19,0.3512,0.228,4.62077738019074
0.29,0.3512,0.228,3.90188181904736
0.39,0.3512,0.228,3.46020180925117
0.49,0.3512,0.228,3.13727423000776
0.59,0.3512,0.228,2.84023604401805
0.69,0.3512,0.228,3.00268756704714
0.79,0.3512,0.228,4.01025010553349
0.89,0.3512,0.228,5.53016557554482
0.09,0.4512,0.228,4.64988438967138
0.19,0.4512,0.228,3.75937317546905
0.29,0.4512,0.228,3.04047761432567
0.39,0.4512,0.228,2.59879760452948
0.49,0.4512,0.228,2.27587002528607
0.59,0.4512,0.228,1.97883183929636
0.69,0.4512,0.228,2.14128336232545
0.79,0.4512,0.228,3.14884590081181
0.89,0.4512,0.228,4.66876137082313
0.09,0.5512,0.228,3.53120816363318
0.19,0.5512,0.228,2.64069694943085
0.29,0.5512,0.228,1.92180138828747
0.39,0.5512,0.228,1.48012137849128
0.49,0.5512,0.228,1.15719379924787
0.59,0.5512,0.228,0.860155613258161
0.69,0.5512,0.228,1.02260713628725
0.79,0.5512,0.228,2.03016967477361
0.89,0.5512,0.228,3.55008514478493
0.09,-0.4488,0.328,2.88434502020112
0.19,-0.4488,0.328,1.99383380599879
0.29,-0.4488,0.328,1.2749382448554
0.39,-0.4488,0.328,0.83325823505922
0.49,-0.4488,0.328,0.510330655815806
0.59,-0.4488,0.328,0.213292469826097
0.69,-0.4488,0.328,0.375743992855191
0.79,-0.4488,0.328,1.38330653134154
0.89,-0.4488,0.328,2.90322200135287
0.09,-0.3488,0.328,3.26520682337428
0.19,-0.3488,0.328,2.37469560917196
0.29,-0.3488,0.328,1.65580004802857
0.39,-0.3488,0.328,1.21412003823239
0.49,-0.3488,0.328,0.891192458988972
0.59,-0.3488,0.328,0.594154272999263
0.69,-0.3488,0.328,0.756605796028357
0.79,-0.3488,0.328,1.76416833451471
0.89,-0.3488,0.328,3.28408380452603
0.09,-0.2488,0.328,3.75678603001827
0.19,-0.2488,0.328,2.86627481581595
0.29,-0.2488,0.328,2.14737925467256
0.39,-0.2488,0.328,1.70569924487638
0.49,-0.2488,0.328,1.38277166563296
0.59,-0.2488,0.328,1.08573347964325
0.69,-0.2488,0.328,1.24818500267235
0.79,-0.2488,0.328,2.2557475411587
0.89,-0.2488,0.328,3.77566301117002
0.09,-0.1488,0.328,4.42439352949861
0.19,-0.1488,0.328,3.53388231529629
0.29,-0.1488,0.328,2.8149867541529
0.39,-0.1488,0.328,2.37330674435672
0.49,-0.1488,0.328,2.0503791651133
0.59,-0.1488,0.328,1.75334097912359
0.69,-0.1488,0.328,1.91579250215269
0.79,-0.1488,0.328,2.92335504063904
0.89,-0.1488,0.328,4.44327051065036
0.09,-0.0488,0.328,5.15171415475962
0.19,-0.0488,0.328,4.2612029405573
0.29,-0.0488,0.328,3.54230737941391
0.39,-0.0488,0.328,3.10062736961773
0.49,-0.0488,0.328,2.77769979037431
0.59,-0.0488,0.328,2.4806616043846
0.69,-0.0488,0.328,2.6431131274137
0.79,-0.0488,0.328,3.65067566590005
0.89,-0.0488,0.328,5.17059113591137
0.09,0.0512,0.328,5.77702622464032
0.19,0.0512,0.328,4.886515010438
0.29,0.0512,0.328,4.16761944929461
0.39,0.0512,0.328,3.72593943949843
0.49,0.0512,0.328,3.40301186025501
0.59,0.0512,0.328,3.1059736742653
0.69,0.0512,0.328,3.2684251972944
0.79,0.0512,0.328,4.27598773578075
0.89,0.0512,0.328,5.79590320579207
0.09,0.1512,0.328,6.15162757116813
0.19,0.1512,0.328,5.2611163569658
0.29,0.1512,0.328,4.54222079582242
0.39,0.1512,0.328,4.10054078602623
0.49,0.1512,0.328,3.77761320678282
0.59,0.1512,0.328,3.48057502079311
0.69,0.1512,0.328,3.6430265438222
0.79,0.1512,0.328,4.65058908230856
0.89,0.1512,0.328,6.17050455231988
0.09,0.2512,0.328,6.17889407912406
0.19,0.2512,0.328,5.28838286492174
0.29,0.2512,0.328,4.56948730377835
0.39,0.2512,0.328,4.12780729398217
0.49,0.2512,0.328,3.80487971473875
0.59,0.2512,0.328,3.50784152874905
0.69,0.2512,0.328,3.67029305177814
0.79,0.2512,0.328,4.67785559026449
0.89,0.2512,0.328,6.19777106027582
0.09,0.3512,0.328,5.77522114647755
0.19,0.3512,0.328,4.88470993227523
0.29,0.3512,0.328,4.16581437113184
0.39,0.3512,0.328,3.72413436133566
0.49,0.3512,0.328,3.40120678209224
0.59,0.3512,0.328,3.10416859610253
0.69,0.3512,0.328,3.26662011913163
0.79,0.3512,0.328,4.27418265761798
0.89,0.3512,0.328,5.7940981276293
0.09,0.4512,0.328,4.91381694175587
0.19,0.4512,0.328,4.02330572755354
0.29,0.4512,0.328,3.30441016641015
0.39,0.4512,0.328,2.86273015661397
0.49,0.4512,0.328,2.53980257737056
0.59,0.4512,0.328,2.24276439138085
0.69,0.4512,0.328,2.40521591440994
0.79,0.4512,0.328,3.41277845289629
0.89,0.4512,0.328,4.93269392290762
0.09,0.5512,0.328,3.79514071571767
0.19,0.5512,0.328,2.90462950151534
0.29,0.5512,0.328,2.18573394037196
0.39,0.5512,0.328,1.74405393057577
0.49,0.5512,0.328,1.42112635133236
0.59,0.5512,0.328,1.12408816534265
0.69,0.5512,0.328,1.28653968837174
0.79,0.5512,0.328,2.29410222685809
0.89,0.5512,0.328,3.81401769686942
0.09,-0.4488,0.428,3.00809450435601
0.19,-0.4488,0.428,2.11758329015368
0.29,-0.4488,0.428,1.3986877290103
0.39,-0.4488,0.428,0.957007719214112
0.49,-0.4488,0.428,0.634080139970698
0.59,-0.4488,0.428,0.337041953980989
0.69,-0.4488,0.428,0.499493477010083
0.79,-0.4488,0.428,1.50705601549644
0.89,-0.4488,0.428,3.02697148550776
0.09,-0.3488,0.428,3.38895630752917
0.19,-0.3488,0.428,2.49844509332685
0.29,-0.3488,0.428,1.77954953218346
0.39,-0.3488,0.428,1.33786952238728
0.49,-0.3488,0.428,1.01494194314386
0.59,-0.3488,0.428,0.717903757154155
0.69,-0.3488,0.428,0.880355280183249
0.79,-0.3488,0.428,1.8879178186696
0.89,-0.3488,0.428,3.40783328868093
0.09,-0.2488,0.428,3.88053551417317
0.19,-0.2488,0.428,2.99002429997084
0.29,-0.2488,0.428,2.27112873882745
0.39,-0.2488,0.428,1.82944872903127
0.49,-0.2488,0.428,1.50652114978786
0.59,-0.2488,0.428,1.20948296379815
0.69,-0.2488,0.428,1.37193448682724
0.79,-0.2488,0.428,2.37949702531359
0.89,-0.2488,0.428,3.89941249532492
0.09,-0.1488,0.428,4.54814301365351
0.19,-0.1488,0.428,3.65763179945118
0.29,-0.1488,0.428,2.93873623830779
0.39,-0.1488,0.428,2.49705622851161
0.49,-0.1488,0.428,2.1741286492682
0.59,-0.1488,0.428,1.87709046327849
0.69,-0.1488,0.428,2.03954198630758
0.79,-0.1488,0.428,3.04710452479393
0.89,-0.1488,0.428,4.56701999480526
0.09,-0.0488,0.428,5.27546363891451
0.19,-0.0488,0.428,4.38495242471219
0.29,-0.0488,0.428,3.6660568635688
0.39,-0.0488,0.428,3.22437685377262
0.49,-0.0488,0.428,2.9014492745292
0.59,-0.0488,0.428,2.6044110885395
0.69,-0.0488,0.428,2.76686261156859
0.79,-0.0488,0.428,3.77442515005494
0.89,-0.0488,0.428,5.29434062006627
0.09,0.0512,0.428,5.90077570879521
0.19,0.0512,0.428,5.01026449459289
0.29,0.0512,0.428,4.2913689334495
0.39,0.0512,0.428,3.84968892365332
0.49,0.0512,0.428,3.5267613444099
0.59,0.0512,0.428,3.22972315842019
0.69,0.0512,0.428,3.39217468144929
0.79,0.0512,0.428,4.39973721993564
0.89,0.0512,0.428,5.91965268994696
0.09,0.1512,0.428,6.27537705532302
0.19,0.1512,0.428,5.38486584112069
0.29,0.1512,0.428,4.66597027997731
0.39,0.1512,0.428,4.22429027018112
0.49,0.1512,0.428,3.90136269093771
0.59,0.1512,0.428,3.604324504948
0.69,0.1512,0.428,3.76677602797709
0.79,0.1512,0.428,4.77433856646345
0.89,0.1512,0.428,6.29425403647477
0.09,0.2512,0.428,6.30264356327896
0.19,0.2512,0.428,5.41213234907663
0.29,0.2512,0.428,4.69323678793324
0.39,0.2512,0.428,4.25155677813706
0.49,0.2512,0.428,3.92862919889365
0.59,0.2512,0.428,3.63159101290394
0.69,0.2512,0.428,3.79404253593303
0.79,0.2512,0.428,4.80160507441938
0.89,0.2512,0.428,6.32152054443071
0.09,0.3512,0.428,5.89897063063245
0.19,0.3512,0.428,5.00845941643012
0.29,0.3512,0.428,4.28956385528673
0.39,0.3512,0.428,3.84788384549055
0.49,0.3512,0.428,3.52495626624714
0.59,0.3512,0.428,3.22791808025743
0.69,0.3512,0.428,3.39036960328652
0.79,0.3512,0.428,4.39793214177287
0.89,0.3512,0.428,5.9178476117842
0.09,0.4512,0.428,5.03756642591076
0.19,0.4512,0.428,4.14705521170843
0.29,0.4512,0.428,3.42815965056505
0.39,0.4512,0.428,2.98647964076886
0.49,0.4512,0.428,2.66355206152545
0.59,0.4512,0.428,2.36651387553574
0.69,0.4512,0.428,2.52896539856483
0.79,0.4512,0.428,3.53652793705119
0.89,0.4512,0.428,5.05644340706251
0.09,0.5512,0.428,3.91889019987256
0.19,0.5512,0.428,3.02837898567023
0.29,0.5512,0.428,2.30948342452685
0.39,0.5512,0.428,1.86780341473066
0.49,0.5512,0.428,1.54487583548725
0.59,0.5512,0.428,1.24783764949754
0.69,0.5512,0.428,1.41028917252663
0.79,0.5512,0.428,2.41785171101299
0.89,0.5512,0.428,3.93776718102431
