"l","a","b","u"
0.29,-0.2488,0.128,-0.0973416687138622
0.39,-0.2488,0.128,-0.35155632804751
0.49,-0.2488,0.128,-0.240721502434635
0.59,-0.2488,0.128,-0.334180287539233
0.69,-0.2488,0.128,-0.237895122916753
0.79,-0.2488,0.128,0.508484038975988
0.89,-0.2488,0.128,1.66717653796811
0.09,-0.1488,0.128,3.66125914922948
0.19,-0.1488,0.128,1.87715572827434
0.29,-0.1488,0.128,0.680671179638026
0.39,-0.1488,0.128,0.426456520304378
0.49,-0.1488,0.128,0.537291345917253
0.59,-0.1488,0.128,0.443832560812655
0.69,-0.1488,0.128,0.540117725435135
0.79,-0.1488,0.128,1.28649688732788
0.89,-0.1488,0.128,2.44518938632
0.09,-0.0488,0.128,4.43227276305907
0.19,-0.0488,0.128,2.64816934210392
0.29,-0.0488,0.128,1.45168479346761
0.39,-0.0488,0.128,1.19747013413396
0.49,-0.0488,0.128,1.30830495974683
0.59,-0.0488,0.128,1.21484617464224
0.69,-0.0488,0.128,1.31113133926472
0.79,-0.0488,0.128,2.05751050115746
0.89,-0.0488,0.128,3.21620300014958
0.09,0.0512,0.128,4.88930262267168
0.19,0.0512,0.128,3.10519920171654
0.29,0.0512,0.128,1.90871465308022
0.39,0.0512,0.128,1.65449999374658
0.49,0.0512,0.128,1.76533481935945
0.59,0.0512,0.128,1.67187603425485
0.69,0.0512,0.128,1.76816119887733
0.79,0.0512,0.128,2.51454036077007
0.89,0.0512,0.128,3.6732328597622
0.09,0.1512,0.128,4.82650524893552
0.19,0.1512,0.128,3.04240182798038
0.29,0.1512,0.128,1.84591727934406
0.39,0.1512,0.128,1.59170262001041
0.49,0.1512,0.128,1.70253744562329
0.59,0.1512,0.128,1.60907866051869
0.69,0.1512,0.128,1.70536382514117
0.79,0.1512,0.128,2.45174298703391
0.89,0.1512,0.128,3.61043548602604
0.09,0.2512,0.128,4.44260132497013
0.19,0.2512,0.128,2.65849790401499
0.29,0.2512,0.128,1.46201335537868
0.39,0.2512,0.128,1.20779869604503
0.49,0.2512,0.128,1.3186335216579
0.59,0.2512,0.128,1.2251747365533
0.69,0.2512,0.128,1.32145990117578
0.79,0.2512,0.128,2.06783906306853
0.89,0.2512,0.128,3.22653156206065
0.09,0.3512,0.128,4.03745257445792
0.19,0.3512,0.128,2.25334915350278
0.29,0.3512,0.128,1.05686460486646
0.39,0.3512,0.128,0.802649945532815
0.49,0.3512,0.128,0.91348477114569
0.59,0.3512,0.128,0.820025986041091
0.69,0.3512,0.128,0.916311150663572
0.79,0.3512,0.128,1.66269031255631
0.89,0.3512,0.128,2.82138281154844
0.09,0.4512,0.128,3.83772569237292
0.19,0.4512,0.128,2.05362227141777
0.29,0.4512,0.128,0.857137722781459
0.39,0.4512,0.128,0.602923063447812
0.49,0.4512,0.128,0.713757889060687
0.59,0.4512,0.128,0.620299103956088
0.69,0.4512,0.128,0.716584268578569
0.79,0.4512,0.128,1.46296343047131
0.89,0.4512,0.128,2.62165592946344
0.09,0.5512,0.128,3.7773072588557
0.19,0.5512,0.128,1.99320383790056
0.29,0.5512,0.128,0.796719289264243
0.39,0.5512,0.128,0.542504629930596
0.49,0.5512,0.128,0.653339455543471
0.59,0.5512,0.128,0.559880670438872
0.69,0.5512,0.128,0.656165835061353
0.79,0.5512,0.128,1.40254499695409
0.89,0.5512,0.128,2.56123749594622
0.09,-0.4488,0.228,2.21962992823679
0.19,-0.4488,0.228,0.435526507281645
0.29,-0.4488,0.228,-0.760958041354669
0.39,-0.4488,0.228,-1.01517270068832
0.49,-0.4488,0.228,-0.904337875075442
0.59,-0.4488,0.228,-0.997796660180041
0.69,-0.4488,0.228,-0.90151149555756
0.79,-0.4488,0.228,-0.155132333664819
0.89,-0.4488,0.228,1.00356016532731
0.09,-0.3488,0.228,2.62382770921029
0.19,-0.3488,0.228,0.839724288255143
0.29,-0.3488,0.228,-0.356760260381172
0.39,-0.3488,0.228,-0.610974919714819
0.49,-0.3488,0.228,-0.500140094101944
0.59,-0.3488,0.228,-0.593598879206543
0.69,-0.3488,0.228,-0.497313714584062
0.79,-0.3488,0.228,0.249065447308679
0.89,-0.3488,0.228,1.40775794630081
0.09,-0.2488,0.228,3.17801813276996
0.19,-0.2488,0.228,1.39391471181482
0.29,-0.2488,0.228,0.197430163178502
0.39,-0.2488,0.228,-0.0567844961551449
0.49,-0.2488,0.228,0.0540503294577301
0.59,-0.2488,0.228,-0.0394084556468686
0.69,-0.2488,0.228,0.0568767089756119
0.79,-0.2488,0.228,0.803255870868353
0.89,-0.2488,0.228,1.96194836986048
0.09,-0.1488,0.228,3.95603098112185
0.19,-0.1488,0.228,2.17192756016671
0.29,-0.1488,0.228,0.97544301153039
0.39,-0.1488,0.228,0.721228352196743
0.49,-0.1488,0.228,0.832063177809618
0.59,-0.1488,0.228,0.738604392705019
0.69,-0.1488,0.228,0.8348895573275
0.79,-0.1488,0.228,1.58126871922024
0.89,-0.1488,0.228,2.73996121821237
0.09,-0.0488,0.228,4.72704459495143
0.19,-0.0488,0.228,2.94294117399629
0.29,-0.0488,0.228,1.74645662535997
0.39,-0.0488,0.228,1.49224196602632
0.49,-0.0488,0.228,1.6030767916392
0.59,-0.0488,0.228,1.5096180065346
0.69,-0.0488,0.228,1.60590317115708
0.79,-0.0488,0.228,2.35228233304982
0.89,-0.0488,0.228,3.51097483204195
0.09,0.0512,0.228,5.18407445456405
0.19,0.0512,0.228,3.3999710336089
0.29,0.0512,0.228,2.20348648497259
0.39,0.0512,0.228,1.94927182563894
0.49,0.0512,0.228,2.06010665125182
0.59,0.0512,0.228,1.96664786614722
0.69,0.0512,0.228,2.0629330307697
0.79,0.0512,0.228,2.80931219266244
0.89,0.0512,0.228,3.96800469165457
0.09,0.1512,0.228,5.12127708082788
0.19,0.1512,0.228,3.33717365987274
0.29,0.1512,0.228,2.14068911123643
0.39,0.1512,0.228,1.88647445190278
0.49,0.1512,0.228,1.99730927751565
0.59,0.1512,0.228,1.90385049241105
0.69,0.1512,0.228,2.00013565703353
0.79,0.1512,0.228,2.74651481892628
0.89,0.1512,0.228,3.9052073179184
0.09,0.2512,0.228,4.7373731568625
0.19,0.2512,0.228,2.95326973590735
0.29,0.2512,0.228,1.75678518727104
0.39,0.2512,0.228,1.50257052793739
0.49,0.2512,0.228,1.61340535355027
0.59,0.2512,0.228,1.51994656844567
0.69,0.2512,0.228,1.61623173306815
0.79,0.2512,0.228,2.36261089496089
0.89,0.2512,0.228,3.52130339395302
0.09,0.3512,0.228,4.33222440635029
0.19,0.3512,0.228,2.54812098539514
0.29,0.3512,0.228,1.35163643675883
0.39,0.3512,0.228,1.09742177742518
0.49,0.3512,0.228,1.20825660303805
0.59,0.3512,0.228,1.11479781793346
0.69,0.3512,0.228,1.21108298255594
0.79,0.3512,0.228,1.95746214444868
0.89,0.3512,0.228,3.1161546434408
0.09,0.4512,0.228,4.13249752426528
0.19,0.4512,0.228,2.34839410331014
0.29,0.4512,0.228,1.15190955467382
0.39,0.4512,0.228,0.897694895340177
0.49,0.4512,0.228,1.00852972095305
0.59,0.4512,0.228,0.915070935848453
0.69,0.4512,0.228,1.01135610047093
0.79,0.4512,0.228,1.75773526236367
0.89,0.4512,0.228,2.9164277613558
0.09,0.5512,0.228,4.07207909074807
0.19,0.5512,0.228,2.28797566979292
0.29,0.5512,0.228,1.09149112115661
0.39,0.5512,0.228,0.837276461822961
0.49,0.5512,0.228,0.948111287435836
0.59,0.5512,0.228,0.854652502331237
0.69,0.5512,0.228,0.950937666953718
0.79,0.5512,0.228,1.69731682884646
0.89,0.5512,0.228,2.85600932783858
0.09,-0.4488,0.328,1.93923789829135
0.19,-0.4488,0.328,0.155134477336209
0.29,-0.4488,0.328,-1.04135007130011
0.39,-0.4488,0.328,-1.29556473063375
0.49,-0.4488,0.328,-1.18472990502088
0.59,-0.4488,0.328,-1.27818869012548
0.69,-0.4488,0.328,-1.181903525503
0.79,-0.4488,0.328,-0.435524363610255
0.89,-0.4488,0.328,0.723168135381871
0.09,-0.3488,0.328,2.34343567926485
0.19,-0.3488,0.328,0.559332258309707
0.29,-0.3488,0.328,-0.637152290326608
0.39,-0.3488,0.328,-0.891366949660256
0.49,-0.3488,0.328,-0.780532124047381
0.59,-0.3488,0.328,-0.873990909151979
0.69,-0.3488,0.328,-0.777705744529499
0.79,-0.3488,0.328,-0.0313265826367577
0.89,-0.3488,0.328,1.12736591635537
0.09,-0.2488,0.328,2.89762610282452
0.19,-0.2488,0.328,1.11352268186938
0.29,-0.2488,0.328,-0.0829618667669341
0.39,-0.2488,0.328,-0.337176526100581
0.49,-0.2488,0.328,-0.226341700487706
0.59,-0.2488,0.328,-0.319800485592305
0.69,-0.2488,0.328,-0.223515320969825
0.79,-0.2488,0.328,0.522863840922916
0.89,-0.2488,0.328,1.68155633991504
0.09,-0.1488,0.328,3.67563895117641
0.19,-0.1488,0.328,1.89153553022127
0.29,-0.1488,0.328,0.695050981584954
0.39,-0.1488,0.328,0.440836322251306
0.49,-0.1488,0.328,0.551671147864181
0.59,-0.1488,0.328,0.458212362759583
0.69,-0.1488,0.328,0.554497527382063
0.79,-0.1488,0.328,1.3008766892748
0.89,-0.1488,0.328,2.45956918826693
0.09,-0.0488,0.328,4.44665256500599
0.19,-0.0488,0.328,2.66254914405085
0.29,-0.0488,0.328,1.46606459541454
0.39,-0.0488,0.328,1.21184993608089
0.49,-0.0488,0.328,1.32268476169376
0.59,-0.0488,0.328,1.22922597658916
0.69,-0.0488,0.328,1.32551114121164
0.79,-0.0488,0.328,2.07189030310439
0.89,-0.0488,0.328,3.23058280209651
0.09,0.0512,0.328,4.90368242461861
0.19,0.0512,0.328,3.11957900366347
0.29,0.0512,0.328,1.92309445502715
0.39,0.0512,0.328,1.66887979569351
0.49,0.0512,0.328,1.77971462130638
0.59,0.0512,0.328,1.68625583620178
0.69,0.0512,0.328,1.78254100082426
0.79,0.0512,0.328,2.528920162717
0.89,0.0512,0.328,3.68761266170913
0.09,0.1512,0.328,4.84088505088245
0.19,0.1512,0.328,3.0567816299273
0.29,0.1512,0.328,1.86029708129099
0.39,0.1512,0.328,1.60608242195734
0.49,0.1512,0.328,1.71691724757022
0.59,0.1512,0.328,1.62345846246562
0.69,0.1512,0.328,1.7197436270881
0.79,0.1512,0.328,2.46612278898084
0.89,0.1512,0.328,3.62481528797297
0.09,0.2512,0.328,4.45698112691706
0.19,0.2512,0.328,2.67287770596192
0.29,0.2512,0.328,1.4763931573256
0.39,0.2512,0.328,1.22217849799196
0.49,0.2512,0.328,1.33301332360483
0.59,0.2512,0.328,1.23955453850023
0.69,0.2512,0.328,1.33583970312271
0.79,0.2512,0.328,2.08221886501545
0.89,0.2512,0.328,3.24091136400758
0.09,0.3512,0.328,4.05183237640485
0.19,0.3512,0.328,2.26772895544971
0.29,0.3512,0.328,1.07124440681339
0.39,0.3512,0.328,0.817029747479743
0.49,0.3512,0.328,0.927864573092618
0.59,0.3512,0.328,0.834405787988019
0.69,0.3512,0.328,0.9306909526105
0.79,0.3512,0.328,1.67707011450324
0.89,0.3512,0.328,2.83576261349537
0.09,0.4512,0.328,3.85210549431985
0.19,0.4512,0.328,2.0680020733647
0.29,0.4512,0.328,0.871517524728388
0.39,0.4512,0.328,0.61730286539474
0.49,0.4512,0.328,0.728137691007615
0.59,0.4512,0.328,0.634678905903016
0.69,0.4512,0.328,0.730964070525497
0.79,0.4512,0.328,1.47734323241824
0.89,0.4512,0.328,2.63603573141036
0.09,0.5512,0.328,3.79168706080263
0.19,0.5512,0.328,2.00758363984749
0.29,0.5512,0.328,0.811099091211172
0.39,0.5512,0.328,0.556884431877524
0.49,0.5512,0.328,0.667719257490399
0.59,0.5512,0.328,0.5742604723858
0.69,0.5512,0.328,0.670545637008281
0.79,0.5512,0.328,1.41692479890102
0.89,0.5512,0.328,2.57561729789315
0.09,-0.4488,0.428,1.29799670065541
0.19,-0.4488,0.428,-0.486106720299738
0.29,-0.4488,0.428,-1.68259126893605
0.39,-0.4488,0.428,-1.9368059282697
0.49,-0.4488,0.428,-1.82597110265683
0.59,-0.4488,0.428,-1.91942988776142
0.69,-0.4488,0.428,-1.82314472313894
0.79,-0.4488,0.428,-1.0767655612462
0.89,-0.4488,0.428,0.0819269377459242
0.09,-0.3488,0.428,1.7021944816289
0.19,-0.3488,0.428,-0.0819089393262402
0.29,-0.3488,0.428,-1.27839348796256
0.39,-0.3488,0.428,-1.5326081472962
0.49,-0.3488,0.428,-1.42177332168333
0.59,-0.3488,0.428,-1.51523210678793
0.69,-0.3488,0.428,-1.41894694216545
0.79,-0.3488,0.428,-0.672567780272705
0.89,-0.3488,0.428,0.486124718719422
0.09,-0.2488,0.428,2.25638490518858
0.19,-0.2488,0.428,0.472281484233434
0.29,-0.2488,0.428,-0.724203064402881
0.39,-0.2488,0.428,-0.978417723736528
0.49,-0.2488,0.428,-0.867582898123653
0.59,-0.2488,0.428,-0.961041683228252
0.69,-0.2488,0.428,-0.864756518605772
0.79,-0.2488,0.428,-0.11837735671303
0.89,-0.2488,0.428,1.0403151422791
0.09,-0.1488,0.428,3.03439775354047
0.19,-0.1488,0.428,1.25029433258532
0.29,-0.1488,0.428,0.0538097839490068
0.39,-0.1488,0.428,-0.200404875384641
0.49,-0.1488,0.428,-0.0895700497717655
0.59,-0.1488,0.428,-0.183028834876364
0.69,-0.1488,0.428,-0.0867436702538837
0.79,-0.1488,0.428,0.659635491638857
0.89,-0.1488,0.428,1.81832799063098
0.09,-0.0488,0.428,3.80541136737005
0.19,-0.0488,0.428,2.0213079464149
0.29,-0.0488,0.428,0.824823397778588
0.39,-0.0488,0.428,0.570608738444941
0.49,-0.0488,0.428,0.681443564057816
0.59,-0.0488,0.428,0.587984778953217
0.69,-0.0488,0.428,0.684269943575698
0.79,-0.0488,0.428,1.43064910546844
0.89,-0.0488,0.428,2.58934160446057
0.09,0.0512,0.428,4.26244122698266
0.19,0.0512,0.428,2.47833780602752
0.29,0.0512,0.428,1.28185325739121
0.39,0.0512,0.428,1.02763859805756
0.49,0.0512,0.428,1.13847342367043
0.59,0.0512,0.428,1.04501463856583
0.69,0.0512,0.428,1.14129980318832
0.79,0.0512,0.428,1.88767896508106
0.89,0.0512,0.428,3.04637146407318
0.09,0.1512,0.428,4.1996438532465
0.19,0.1512,0.428,2.41554043229136
0.29,0.1512,0.428,1.21905588365504
0.39,0.1512,0.428,0.964841224321395
0.49,0.1512,0.428,1.07567604993427
0.59,0.1512,0.428,0.982217264829671
0.69,0.1512,0.428,1.07850242945215
0.79,0.1512,0.428,1.82488159134489
0.89,0.1512,0.428,2.98357409033702
0.09,0.2512,0.428,3.81573992928111
0.19,0.2512,0.428,2.03163650832597
0.29,0.2512,0.428,0.835151959689656
0.39,0.2512,0.428,0.580937300356009
0.49,0.2512,0.428,0.691772125968884
0.59,0.2512,0.428,0.598313340864285
0.69,0.2512,0.428,0.694598505486766
0.79,0.2512,0.428,1.44097766737951
0.89,0.2512,0.428,2.59967016637163
0.09,0.3512,0.428,3.4105911787689
0.19,0.3512,0.428,1.62648775781376
0.29,0.3512,0.428,0.430003209177444
0.39,0.3512,0.428,0.175788549843796
0.49,0.3512,0.428,0.286623375456671
0.59,0.3512,0.428,0.193164590352072
0.69,0.3512,0.428,0.289449754974553
0.79,0.3512,0.428,1.03582891686729
0.89,0.3512,0.428,2.19452141585942
0.09,0.4512,0.428,3.2108642966839
0.19,0.4512,0.428,1.42676087572876
0.29,0.4512,0.428,0.230276327092441
0.39,0.4512,0.428,-0.0239383322412068
0.49,0.4512,0.428,0.0868964933716683
0.59,0.4512,0.428,-0.00656229173293044
0.69,0.4512,0.428,0.0897228728895501
0.79,0.4512,0.428,0.836102034782291
0.89,0.4512,0.428,1.99479453377442
0.09,0.5512,0.428,3.15044586316668
0.19,0.5512,0.428,1.36634244221154
0.29,0.5512,0.428,0.169857893575225
0.39,0.5512,0.428,-0.0843567657584228
0.49,0.5512,0.428,0.0264780598544523
0.59,0.5512,0.428,-0.0669807252501464
0.69,0.5512,0.428,0.0293044393723341
0.79,0.5512,0.428,0.775683601265075
0.89,0.5512,0.428,1.9343761002572
