"l","a","b","u"
0.39,-0.3488,-0.4827,-1.2366105421069
0.49,-0.3488,-0.4827,-0.555225332345839
0.59,-0.3488,-0.4827,-1.00894266900301
0.69,-0.3488,-0.4827,-1.4106031724529
0.79,-0.3488,-0.4827,-0.412036018206602
0.89,-0.3488,-0.4827,1.5142321485919
0.09,-0.2488,-0.4827,1.78292925529201
0.19,-0.2488,-0.4827,-0.247227501132195
0.29,-0.2488,-0.4827,-1.25925875516885
0.39,-0.2488,-0.4827,-0.720354868450421
0.49,-0.2488,-0.4827,-0.0389696586893579
0.59,-0.2488,-0.4827,-0.492686995346531
0.69,-0.2488,-0.4827,-0.894347498796419
0.79,-0.2488,-0.4827,0.10421965544988
0.89,-0.2488,-0.4827,2.03048782224838
0.09,-0.1488,-0.4827,1.79627751394796
0.19,-0.1488,-0.4827,-0.233879242476245
0.29,-0.1488,-0.4827,-1.2459104965129
0.39,-0.1488,-0.4827,-0.70700660979447
0.49,-0.1488,-0.4827,-0.0256214000334077
0.59,-0.1488,-0.4827,-0.47933873669058
0.69,-0.1488,-0.4827,-0.880999240140469
0.79,-0.1488,-0.4827,0.11756791410583
0.89,-0.1488,-0.4827,2.04383608090433
0.09,-0.0488,-0.4827,1.52855749961783
0.19,-0.0488,-0.4827,-0.501599256806377
0.29,-0.0488,-0.4827,-1.51363051084304
0.39,-0.0488,-0.4827,-0.974726624124602
0.49,-0.0488,-0.4827,-0.293341414363539
0.59,-0.0488,-0.4827,-0.747058751020712
0.69,-0.0488,-0.4827,-1.1487192544706
0.79,-0.0488,-0.4827,-0.150152100224302
0.89,-0.0488,-0.4827,1.7761160665742
0.09,0.0512,-0.4827,1.30678454309711
0.19,0.0512,-0.4827,-0.723372213327094
0.29,0.0512,-0.4827,-1.73540346736375
0.39,0.0512,-0.4827,-1.19649958064532
0.49,0.0512,-0.4827,-0.515114370884257
0.59,0.0512,-0.4827,-0.96883170754143
0.69,0.0512,-0.4827,-1.37049221099132
0.79,0.0512,-0.4827,-0.371925056745019
0.89,0.0512,-0.4827,1.55434311005348
0.09,0.1512,-0.4827,1.3630187226982
0.19,0.1512,-0.4827,-0.667138033726004
0.29,0.1512,-0.4827,-1.67916928776266
0.39,0.1512,-0.4827,-1.14026540104423
0.49,0.1512,-0.4827,-0.458880191283167
0.59,0.1512,-0.4827,-0.912597527940339
0.69,0.1512,-0.4827,-1.31425803139023
0.79,0.1512,-0.4827,-0.315690877143929
0.89,0.1512,-0.4827,1.61057728965457
0.09,0.2512,-0.4827,1.54949910680108
0.19,0.2512,-0.4827,-0.480657649623129
0.29,0.2512,-0.4827,-1.49268890365979
0.39,0.2512,-0.4827,-0.953785016941354
0.49,0.2512,-0.4827,-0.272399807180292
0.59,0.2512,-0.4827,-0.726117143837464
0.69,0.2512,-0.4827,-1.12777764728735
0.79,0.2512,-0.4827,-0.129210493041054
0.89,0.2512,-0.4827,1.79705767375745
0.09,0.3512,-0.4827,1.62350951130261
0.19,0.3512,-0.4827,-0.406647245121594
0.29,0.3512,-0.4827,-1.41867849915825
0.39,0.3512,-0.4827,-0.879774612439819
0.49,0.3512,-0.4827,-0.198389402678757
0.59,0.3512,-0.4827,-0.65210673933593
0.69,0.3512,-0.4827,-1.05376724278582
0.79,0.3512,-0.4827,-0.0552000885395193
0.89,0.3512,-0.4827,1.87106807825898
0.09,0.4512,-0.4827,1.41238529642557
0.19,0.4512,-0.4827,-0.617771459998634
0.29,0.4512,-0.4827,-1.62980271403529
0.39,0.4512,-0.4827,-1.09089882731686
0.49,0.4512,-0.4827,-0.409513617555796
0.59,0.4512,-0.4827,-0.863230954212969
0.69,0.4512,-0.4827,-1.26489145766286
0.79,0.4512,-0.4827,-0.266324303416558
0.89,0.4512,-0.4827,1.65994386338194
0.09,0.5512,-0.4827,1.0236679996963
0.19,0.5512,-0.4827,-1.00648875672791
0.29,0.5512,-0.4827,-2.01852001076456
0.39,0.5512,-0.4827,-1.47961612404613
0.49,0.5512,-0.4827,-0.798230914285067
0.59,0.5512,-0.4827,-1.25194825094224
0.69,0.5512,-0.4827,-1.65360875439213
0.79,0.5512,-0.4827,-0.65504160014583
0.89,0.5512,-0.4827,1.27122656665267
0.09,-0.4488,-0.3827,0.832621220382818
0.19,-0.4488,-0.3827,-1.19753553604139
0.29,-0.4488,-0.3827,-2.20956679007804
0.39,-0.4488,-0.3827,-1.67066290335961
0.49,-0.4488,-0.3827,-0.989277693598548
0.59,-0.4488,-0.3827,-1.44299503025572
0.69,-0.4488,-0.3827,-1.84465553370561
0.79,-0.4488,-0.3827,-0.846088379459311
0.89,-0.4488,-0.3827,1.08017978733919
0.09,-0.3488,-0.3827,1.65291869593009
0.19,-0.3488,-0.3827,-0.377238060494116
0.29,-0.3488,-0.3827,-1.38926931453077
0.39,-0.3488,-0.3827,-0.850365427812341
0.49,-0.3488,-0.3827,-0.168980218051278
0.59,-0.3488,-0.3827,-0.622697554708451
0.69,-0.3488,-0.3827,-1.02435805815834
0.79,-0.3488,-0.3827,-0.0257909039120408
0.89,-0.3488,-0.3827,1.90047726288646
0.09,-0.2488,-0.3827,2.16917436958657
0.19,-0.2488,-0.3827,0.139017613162365
0.29,-0.2488,-0.3827,-0.873013640874293
0.39,-0.2488,-0.3827,-0.33410975415586
0.49,-0.2488,-0.3827,0.347275455605203
0.59,-0.2488,-0.3827,-0.10644188105197
0.69,-0.2488,-0.3827,-0.508102384501858
0.79,-0.2488,-0.3827,0.49046476974444
0.89,-0.2488,-0.3827,2.41673293654294
0.09,-0.1488,-0.3827,2.18252262824252
0.19,-0.1488,-0.3827,0.152365871818315
0.29,-0.1488,-0.3827,-0.859665382218343
0.39,-0.1488,-0.3827,-0.32076149549991
0.49,-0.1488,-0.3827,0.360623714261153
0.59,-0.1488,-0.3827,-0.0930936223960197
0.69,-0.1488,-0.3827,-0.494754125845908
0.79,-0.1488,-0.3827,0.503813028400391
0.89,-0.1488,-0.3827,2.43008119519889
0.09,-0.0488,-0.3827,1.91480261391239
0.19,-0.0488,-0.3827,-0.115354142511816
0.29,-0.0488,-0.3827,-1.12738539654848
0.39,-0.0488,-0.3827,-0.588481509830041
0.49,-0.0488,-0.3827,0.0929036999310213
0.59,-0.0488,-0.3827,-0.360813636726151
0.69,-0.0488,-0.3827,-0.76247414017604
0.79,-0.0488,-0.3827,0.236093014070259
0.89,-0.0488,-0.3827,2.16236118086876
0.09,0.0512,-0.3827,1.69302965739167
0.19,0.0512,-0.3827,-0.337127099032534
0.29,0.0512,-0.3827,-1.34915835306919
0.39,0.0512,-0.3827,-0.810254466350759
0.49,0.0512,-0.3827,-0.128869256589696
0.59,0.0512,-0.3827,-0.582586593246869
0.69,0.0512,-0.3827,-0.984247096696757
0.79,0.0512,-0.3827,0.0143200575495416
0.89,0.0512,-0.3827,1.94058822434804
0.09,0.1512,-0.3827,1.74926383699276
0.19,0.1512,-0.3827,-0.280892919431444
0.29,0.1512,-0.3827,-1.2929241734681
0.39,0.1512,-0.3827,-0.754020286749669
0.49,0.1512,-0.3827,-0.0726350769886059
0.59,0.1512,-0.3827,-0.526352413645779
0.69,0.1512,-0.3827,-0.928012917095667
0.79,0.1512,-0.3827,0.0705542371506316
0.89,0.1512,-0.3827,1.99682240394913
0.09,0.2512,-0.3827,1.93574422109564
0.19,0.2512,-0.3827,-0.0944125353285685
0.29,0.2512,-0.3827,-1.10644378936523
0.39,0.2512,-0.3827,-0.567539902646794
0.49,0.2512,-0.3827,0.113845307114269
0.59,0.2512,-0.3827,-0.339872029542904
0.69,0.2512,-0.3827,-0.741532532992792
0.79,0.2512,-0.3827,0.257034621253507
0.89,0.2512,-0.3827,2.18330278805201
0.09,0.3512,-0.3827,2.00975462559717
0.19,0.3512,-0.3827,-0.0204021308270337
0.29,0.3512,-0.3827,-1.03243338486369
0.39,0.3512,-0.3827,-0.493529498145259
0.49,0.3512,-0.3827,0.187855711615804
0.59,0.3512,-0.3827,-0.265861625041369
0.69,0.3512,-0.3827,-0.667522128491257
0.79,0.3512,-0.3827,0.331045025755041
0.89,0.3512,-0.3827,2.25731319255354
0.09,0.4512,-0.3827,1.79863041072013
0.19,0.4512,-0.3827,-0.231526345704073
0.29,0.4512,-0.3827,-1.24355759974073
0.39,0.4512,-0.3827,-0.704653713022298
0.49,0.4512,-0.3827,-0.0232685032612351
0.59,0.4512,-0.3827,-0.476985839918408
0.69,0.4512,-0.3827,-0.878646343368296
0.79,0.4512,-0.3827,0.119920810878002
0.89,0.4512,-0.3827,2.0461889776765
0.09,0.5512,-0.3827,1.40991311399086
0.19,0.5512,-0.3827,-0.620243642433344
0.29,0.5512,-0.3827,-1.63227489647
0.39,0.5512,-0.3827,-1.09337100975157
0.49,0.5512,-0.3827,-0.411985799990507
0.59,0.5512,-0.3827,-0.86570313664768
0.69,0.5512,-0.3827,-1.26736364009757
0.79,0.5512,-0.3827,-0.268796485851269
0.89,0.5512,-0.3827,1.65747168094723
0.09,-0.4488,-0.2827,1.11030146365253
0.19,-0.4488,-0.2827,-0.919855292771678
0.29,-0.4488,-0.2827,-1.93188654680834
0.39,-0.4488,-0.2827,-1.3929826600899
0.49,-0.4488,-0.2827,-0.711597450328841
0.59,-0.4488,-0.2827,-1.16531478698601
0.69,-0.4488,-0.2827,-1.5669752904359
0.79,-0.4488,-0.2827,-0.568408136189603
0.89,-0.4488,-0.2827,1.3578600306089
0.09,-0.3488,-0.2827,1.9305989391998
0.19,-0.3488,-0.2827,-0.0995578172244083
0.29,-0.3488,-0.2827,-1.11158907126107
0.39,-0.3488,-0.2827,-0.572685184542633
0.49,-0.3488,-0.2827,0.108700025218429
0.59,-0.3488,-0.2827,-0.345017311438743
0.69,-0.3488,-0.2827,-0.746677814888631
0.79,-0.3488,-0.2827,0.251889339357667
0.89,-0.3488,-0.2827,2.17815750615617
0.09,-0.2488,-0.2827,2.44685461285628
0.19,-0.2488,-0.2827,0.416697856432073
0.29,-0.2488,-0.2827,-0.595333397604586
0.39,-0.2488,-0.2827,-0.0564295108861521
0.49,-0.2488,-0.2827,0.624955698874911
0.59,-0.2488,-0.2827,0.171238362217738
0.69,-0.2488,-0.2827,-0.23042214123215
0.79,-0.2488,-0.2827,0.768145013014148
0.89,-0.2488,-0.2827,2.69441317981265
0.09,-0.1488,-0.2827,2.46020287151223
0.19,-0.1488,-0.2827,0.430046115088023
0.29,-0.1488,-0.2827,-0.581985138948636
0.39,-0.1488,-0.2827,-0.043081252230202
0.49,-0.1488,-0.2827,0.638303957530861
0.59,-0.1488,-0.2827,0.184586620873688
0.69,-0.1488,-0.2827,-0.2170738825762
0.79,-0.1488,-0.2827,0.781493271670098
0.89,-0.1488,-0.2827,2.7077614384686
0.09,-0.0488,-0.2827,2.1924828571821
0.19,-0.0488,-0.2827,0.162326100757891
0.29,-0.0488,-0.2827,-0.849705153278767
0.39,-0.0488,-0.2827,-0.310801266560334
0.49,-0.0488,-0.2827,0.370583943200729
0.59,-0.0488,-0.2827,-0.0831333934564438
0.69,-0.0488,-0.2827,-0.484793896906332
0.79,-0.0488,-0.2827,0.513773257339966
0.89,-0.0488,-0.2827,2.44004142413847
0.09,0.0512,-0.2827,1.97070990066138
0.19,0.0512,-0.2827,-0.059446855762826
0.29,0.0512,-0.2827,-1.07147810979948
0.39,0.0512,-0.2827,-0.532574223081051
0.49,0.0512,-0.2827,0.148810986680012
0.59,0.0512,-0.2827,-0.304906349977161
0.69,0.0512,-0.2827,-0.706566853427049
0.79,0.0512,-0.2827,0.292000300819249
0.89,0.0512,-0.2827,2.21826846761775
0.09,0.1512,-0.2827,2.02694408026247
0.19,0.1512,-0.2827,-0.00321267616173593
0.29,0.1512,-0.2827,-1.01524393019839
0.39,0.1512,-0.2827,-0.476340043479961
0.49,0.1512,-0.2827,0.205045166281102
0.59,0.1512,-0.2827,-0.248672170376071
0.69,0.1512,-0.2827,-0.650332673825959
0.79,0.1512,-0.2827,0.348234480420339
0.89,0.1512,-0.2827,2.27450264721884
0.09,0.2512,-0.2827,2.21342446436534
0.19,0.2512,-0.2827,0.183267707941139
0.29,0.2512,-0.2827,-0.82876354609552
0.39,0.2512,-0.2827,-0.289859659377086
0.49,0.2512,-0.2827,0.391525550383977
0.59,0.2512,-0.2827,-0.062191786273196
0.69,0.2512,-0.2827,-0.463852289723084
0.79,0.2512,-0.2827,0.534714864523214
0.89,0.2512,-0.2827,2.46098303132171
0.09,0.3512,-0.2827,2.28743486886688
0.19,0.3512,-0.2827,0.257278112442674
0.29,0.3512,-0.2827,-0.754753141593985
0.39,0.3512,-0.2827,-0.215849254875551
0.49,0.3512,-0.2827,0.465535954885512
0.59,0.3512,-0.2827,0.0118186182283389
0.69,0.3512,-0.2827,-0.389841885221549
0.79,0.3512,-0.2827,0.608725269024749
0.89,0.3512,-0.2827,2.53499343582325
0.09,0.4512,-0.2827,2.07631065398984
0.19,0.4512,-0.2827,0.0461538975656348
0.29,0.4512,-0.2827,-0.965877356471024
0.39,0.4512,-0.2827,-0.42697346975259
0.49,0.4512,-0.2827,0.254411740008473
0.59,0.4512,-0.2827,-0.1993055966487
0.69,0.4512,-0.2827,-0.600966100098588
0.79,0.4512,-0.2827,0.39760105414771
0.89,0.4512,-0.2827,2.32386922094621
0.09,0.5512,-0.2827,1.68759335726057
0.19,0.5512,-0.2827,-0.342563399163637
0.29,0.5512,-0.2827,-1.3545946532003
0.39,0.5512,-0.2827,-0.815690766481862
0.49,0.5512,-0.2827,-0.134305556720799
0.59,0.5512,-0.2827,-0.588022893377972
0.69,0.5512,-0.2827,-0.98968339682786
0.79,0.5512,-0.2827,0.00888375741843839
0.89,0.5512,-0.2827,1.93515192421694
0.09,-0.4488,-0.1827,1.27777140691639
0.19,-0.4488,-0.1827,-0.752385349507814
0.29,-0.4488,-0.1827,-1.76441660354447
0.39,-0.4488,-0.1827,-1.22551271682604
0.49,-0.4488,-0.1827,-0.544127507064976
0.59,-0.4488,-0.1827,-0.997844843722149
0.69,-0.4488,-0.1827,-1.39950534717204
0.79,-0.4488,-0.1827,-0.400938192925739
0.89,-0.4488,-0.1827,1.52532997387276
0.09,-0.3488,-0.1827,2.09806888246366
0.19,-0.3488,-0.1827,0.067912126039456
0.29,-0.3488,-0.1827,-0.944119127997203
0.39,-0.3488,-0.1827,-0.405215241278769
0.49,-0.3488,-0.1827,0.276169968482294
0.59,-0.3488,-0.1827,-0.177547368174879
0.69,-0.3488,-0.1827,-0.579207871624767
0.79,-0.3488,-0.1827,0.419359282621531
0.89,-0.3488,-0.1827,2.34562744942003
0.09,-0.2488,-0.1827,2.61432455612014
0.19,-0.2488,-0.1827,0.584167799695937
0.29,-0.2488,-0.1827,-0.427863454340722
0.39,-0.2488,-0.1827,0.111040432377712
0.49,-0.2488,-0.1827,0.792425642138775
0.59,-0.2488,-0.1827,0.338708305481602
0.69,-0.2488,-0.1827,-0.0629521979682861
0.79,-0.2488,-0.1827,0.935614956278012
0.89,-0.2488,-0.1827,2.86188312307651
0.09,-0.1488,-0.1827,2.62767281477609
0.19,-0.1488,-0.1827,0.597516058351887
0.29,-0.1488,-0.1827,-0.414515195684771
0.39,-0.1488,-0.1827,0.124388691033662
0.49,-0.1488,-0.1827,0.805773900794725
0.59,-0.1488,-0.1827,0.352056564137552
0.69,-0.1488,-0.1827,-0.049603939312336
0.79,-0.1488,-0.1827,0.948963214933962
0.89,-0.1488,-0.1827,2.87523138173246
0.09,-0.0488,-0.1827,2.35995280044596
0.19,-0.0488,-0.1827,0.329796044021756
0.29,-0.0488,-0.1827,-0.682235210014903
0.39,-0.0488,-0.1827,-0.143331323296469
0.49,-0.0488,-0.1827,0.538053886464593
0.59,-0.0488,-0.1827,0.0843365498074204
0.69,-0.0488,-0.1827,-0.317323953642468
0.79,-0.0488,-0.1827,0.681243200603831
0.89,-0.0488,-0.1827,2.60751136740233
0.09,0.0512,-0.1827,2.13817984392524
0.19,0.0512,-0.1827,0.108023087501038
0.29,0.0512,-0.1827,-0.904008166535621
0.39,0.0512,-0.1827,-0.365104279817187
0.49,0.0512,-0.1827,0.316280929943876
0.59,0.0512,-0.1827,-0.137436406713297
0.69,0.0512,-0.1827,-0.539096910163185
0.79,0.0512,-0.1827,0.459470244083113
0.89,0.0512,-0.1827,2.38573841088161
0.09,0.1512,-0.1827,2.19441402352633
0.19,0.1512,-0.1827,0.164257267102128
0.29,0.1512,-0.1827,-0.84777398693453
0.39,0.1512,-0.1827,-0.308870100216097
0.49,0.1512,-0.1827,0.372515109544966
0.59,0.1512,-0.1827,-0.0812022271122068
0.69,0.1512,-0.1827,-0.482862730562095
0.79,0.1512,-0.1827,0.515704423684203
0.89,0.1512,-0.1827,2.4419725904827
0.09,0.2512,-0.1827,2.38089440762921
0.19,0.2512,-0.1827,0.350737651205003
0.29,0.2512,-0.1827,-0.661293602831655
0.39,0.2512,-0.1827,-0.122389716113222
0.49,0.2512,-0.1827,0.558995493647841
0.59,0.2512,-0.1827,0.105278156990668
0.69,0.2512,-0.1827,-0.29638234645922
0.79,0.2512,-0.1827,0.702184807787078
0.89,0.2512,-0.1827,2.62845297458558
0.09,0.3512,-0.1827,2.45490481213074
0.19,0.3512,-0.1827,0.424748055706538
0.29,0.3512,-0.1827,-0.587283198330121
0.39,0.3512,-0.1827,-0.0483793116116868
0.49,0.3512,-0.1827,0.633005898149376
0.59,0.3512,-0.1827,0.179288561492203
0.69,0.3512,-0.1827,-0.222371941957685
0.79,0.3512,-0.1827,0.776195212288613
0.89,0.3512,-0.1827,2.70246337908711
0.09,0.4512,-0.1827,2.2437805972537
0.19,0.4512,-0.1827,0.213623840829499
0.29,0.4512,-0.1827,-0.79840741320716
0.39,0.4512,-0.1827,-0.259503526488726
0.49,0.4512,-0.1827,0.421881683272337
0.59,0.4512,-0.1827,-0.0318356533848361
0.69,0.4512,-0.1827,-0.433496156834724
0.79,0.4512,-0.1827,0.565070997411574
0.89,0.4512,-0.1827,2.49133916421007
0.09,0.5512,-0.1827,1.85506330052443
0.19,0.5512,-0.1827,-0.175093455899773
0.29,0.5512,-0.1827,-1.18712470993643
0.39,0.5512,-0.1827,-0.648220823217998
0.49,0.5512,-0.1827,0.0331643865430653
0.59,0.5512,-0.1827,-0.420552950114108
0.69,0.5512,-0.1827,-0.822213453563996
0.79,0.5512,-0.1827,0.176353700682303
0.89,0.5512,-0.1827,2.1026218674808
0.09,-0.4488,-0.0827,1.34508273375596
0.19,-0.4488,-0.0827,-0.685074022668242
0.29,-0.4488,-0.0827,-1.6971052767049
0.39,-0.4488,-0.0827,-1.15820138998647
0.49,-0.4488,-0.0827,-0.476816180225404
0.59,-0.4488,-0.0827,-0.930533516882577
0.69,-0.4488,-0.0827,-1.33219402033247
0.79,-0.4488,-0.0827,-0.333626866086167
0.89,-0.4488,-0.0827,1.59264130071233
0.09,-0.3488,-0.0827,2.16538020930323
0.19,-0.3488,-0.0827,0.135223452879028
0.29,-0.3488,-0.0827,-0.876807801157631
0.39,-0.3488,-0.0827,-0.337903914439197
0.49,-0.3488,-0.0827,0.343481295321866
0.59,-0.3488,-0.0827,-0.110236041335307
0.69,-0.3488,-0.0827,-0.511896544785195
0.79,-0.3488,-0.0827,0.486670609461103
0.89,-0.3488,-0.0827,2.4129387762596
0.09,-0.2488,-0.0827,2.68163588295971
0.19,-0.2488,-0.0827,0.651479126535509
0.29,-0.2488,-0.0827,-0.360552127501149
0.39,-0.2488,-0.0827,0.178351759217284
0.49,-0.2488,-0.0827,0.859736968978347
0.59,-0.2488,-0.0827,0.406019632321174
0.69,-0.2488,-0.0827,0.00435912887128609
0.79,-0.2488,-0.0827,1.00292628311758
0.89,-0.2488,-0.0827,2.92919444991608
0.09,-0.1488,-0.0827,2.69498414161566
0.19,-0.1488,-0.0827,0.664827385191459
0.29,-0.1488,-0.0827,-0.347203868845199
0.39,-0.1488,-0.0827,0.191700017873234
0.49,-0.1488,-0.0827,0.873085227634297
0.59,-0.1488,-0.0827,0.419367890977124
0.69,-0.1488,-0.0827,0.0177073875272362
0.79,-0.1488,-0.0827,1.01627454177353
0.89,-0.1488,-0.0827,2.94254270857203
0.09,-0.0488,-0.0827,2.42726412728553
0.19,-0.0488,-0.0827,0.397107370861328
0.29,-0.0488,-0.0827,-0.614923883175331
0.39,-0.0488,-0.0827,-0.0760199964568973
0.49,-0.0488,-0.0827,0.605365213304165
0.59,-0.0488,-0.0827,0.151647876646993
0.69,-0.0488,-0.0827,-0.250012626802895
0.79,-0.0488,-0.0827,0.748554527443403
0.89,-0.0488,-0.0827,2.6748226942419
0.09,0.0512,-0.0827,2.20549117076482
0.19,0.0512,-0.0827,0.17533441434061
0.29,0.0512,-0.0827,-0.836696839696048
0.39,0.0512,-0.0827,-0.297792952977615
0.49,0.0512,-0.0827,0.383592256783448
0.59,0.0512,-0.0827,-0.0701250798737247
0.69,0.0512,-0.0827,-0.471785583323613
0.79,0.0512,-0.0827,0.526781570922686
0.89,0.0512,-0.0827,2.45304973772119
0.09,0.1512,-0.0827,2.2617253503659
0.19,0.1512,-0.0827,0.2315685939417
0.29,0.1512,-0.0827,-0.780462660094958
0.39,0.1512,-0.0827,-0.241558773376525
0.49,0.1512,-0.0827,0.439826436384538
0.59,0.1512,-0.0827,-0.0138909002726346
0.69,0.1512,-0.0827,-0.415551403722523
0.79,0.1512,-0.0827,0.583015750523776
0.89,0.1512,-0.0827,2.50928391732227
0.09,0.2512,-0.0827,2.44820573446878
0.19,0.2512,-0.0827,0.418048978044576
0.29,0.2512,-0.0827,-0.593982275992083
0.39,0.2512,-0.0827,-0.0550783892736495
0.49,0.2512,-0.0827,0.626306820487413
0.59,0.2512,-0.0827,0.17258948383024
0.69,0.2512,-0.0827,-0.229071019619648
0.79,0.2512,-0.0827,0.769496134626651
0.89,0.2512,-0.0827,2.69576430142515
0.09,0.3512,-0.0827,2.52221613897031
0.19,0.3512,-0.0827,0.49205938254611
0.29,0.3512,-0.0827,-0.519971871490548
0.39,0.3512,-0.0827,0.0189320152278853
0.49,0.3512,-0.0827,0.700317224988948
0.59,0.3512,-0.0827,0.246599888331775
0.69,0.3512,-0.0827,-0.155060615118113
0.79,0.3512,-0.0827,0.843506539128186
0.89,0.3512,-0.0827,2.76977470592669
0.09,0.4512,-0.0827,2.31109192409328
0.19,0.4512,-0.0827,0.280935167669071
0.29,0.4512,-0.0827,-0.731096086367587
0.39,0.4512,-0.0827,-0.192192199649154
