"l","a","b","u"
0.89,-0.048818898,-0.582677165,2.86581226120084
0.09,0.051181102,-0.582677165,3.17680450445033
0.14,0.051181102,-0.582677165,2.58789001349417
0.19,0.051181102,-0.582677165,2.03815923213065
0.24,0.051181102,-0.582677165,1.56679586995241
0.29,0.051181102,-0.582677165,1.21298363655207
0.34,0.051181102,-0.582677165,0.999241252427766
0.39,0.051181102,-0.582677165,0.881427481699598
0.44,0.051181102,-0.582677165,0.798736099393161
0.49,0.051181102,-0.582677165,0.690360880534049
0.54,0.051181102,-0.582677165,0.521644996700815
0.59,0.051181102,-0.582677165,0.362529205683849
0.64,0.051181102,-0.582677165,0.309103661826499
0.69,0.051181102,-0.582677165,0.457458519472116
0.74,0.051181102,-0.582677165,0.875257634079893
0.79,0.051181102,-0.582677165,1.51645966557241
0.84,0.051181102,-0.582677165,2.30659697498808
0.89,0.051181102,-0.582677165,3.17120192336533
0.09,0.151181102,-0.582677165,3.18658294479928
0.14,0.151181102,-0.582677165,2.59766845384313
0.19,0.151181102,-0.582677165,2.04793767247961
0.24,0.151181102,-0.582677165,1.57657431030137
0.29,0.151181102,-0.582677165,1.22276207690103
0.34,0.151181102,-0.582677165,1.00901969277672
0.39,0.151181102,-0.582677165,0.891205922048556
0.44,0.151181102,-0.582677165,0.808514539742119
0.49,0.151181102,-0.582677165,0.700139320883006
0.54,0.151181102,-0.582677165,0.531423437049772
0.59,0.151181102,-0.582677165,0.372307646032807
0.64,0.151181102,-0.582677165,0.318882102175456
0.69,0.151181102,-0.582677165,0.467236959821073
0.74,0.151181102,-0.582677165,0.88503607442885
0.79,0.151181102,-0.582677165,1.52623810592136
0.84,0.151181102,-0.582677165,2.31637541533704
0.89,0.151181102,-0.582677165,3.18098036371429
0.09,0.251181102,-0.582677165,2.95845261306265
0.14,0.251181102,-0.582677165,2.3695381221065
0.19,0.251181102,-0.582677165,1.81980734074298
0.24,0.251181102,-0.582677165,1.34844397856474
0.29,0.251181102,-0.582677165,0.994631745164397
0.34,0.251181102,-0.582677165,0.780889361040094
0.39,0.251181102,-0.582677165,0.663075590311927
0.44,0.251181102,-0.582677165,0.58038420800549
0.49,0.251181102,-0.582677165,0.472008989146377
0.54,0.251181102,-0.582677165,0.303293105313143
0.59,0.251181102,-0.582677165,0.144177314296178
0.64,0.251181102,-0.582677165,0.0907517704388274
0.69,0.251181102,-0.582677165,0.239106628084444
0.74,0.251181102,-0.582677165,0.656905742692221
0.79,0.251181102,-0.582677165,1.29810777418474
0.84,0.251181102,-0.582677165,2.08824508360041
0.89,0.251181102,-0.582677165,2.95285003197766
0.09,0.351181102,-0.582677165,2.57810095048591
0.14,0.351181102,-0.582677165,1.98918645952976
0.19,0.351181102,-0.582677165,1.43945567816624
0.24,0.351181102,-0.582677165,0.968092315987995
0.29,0.351181102,-0.582677165,0.614280082587656
0.34,0.351181102,-0.582677165,0.400537698463353
0.39,0.351181102,-0.582677165,0.282723927735185
0.44,0.351181102,-0.582677165,0.200032545428748
0.49,0.351181102,-0.582677165,0.0916573265696359
0.54,0.351181102,-0.582677165,-0.0770585572635984
0.59,0.351181102,-0.582677165,-0.236174348280564
0.64,0.351181102,-0.582677165,-0.289599892137914
0.69,0.351181102,-0.582677165,-0.141245034492297
0.74,0.351181102,-0.582677165,0.27655408011548
0.79,0.351181102,-0.582677165,0.917756111607994
0.84,0.351181102,-0.582677165,1.70789342102366
0.89,0.351181102,-0.582677165,2.57249836940091
0.09,0.451181102,-0.582677165,2.12247864890651
0.14,0.451181102,-0.582677165,1.53356415795036
0.19,0.451181102,-0.582677165,0.983833376586838
0.24,0.451181102,-0.582677165,0.512470014408592
0.29,0.451181102,-0.582677165,0.158657781008252
0.34,0.451181102,-0.582677165,-0.0550846031160503
0.39,0.451181102,-0.582677165,-0.172898373844218
0.44,0.451181102,-0.582677165,-0.255589756150655
0.49,0.451181102,-0.582677165,-0.363964975009767
0.54,0.451181102,-0.582677165,-0.532680858843002
0.59,0.451181102,-0.582677165,-0.691796649859967
0.64,0.451181102,-0.582677165,-0.745222193717317
0.69,0.451181102,-0.582677165,-0.5968673360717
0.74,0.451181102,-0.582677165,-0.179068221463924
0.79,0.451181102,-0.582677165,0.462133810028591
0.84,0.451181102,-0.582677165,1.25227111944426
0.89,0.451181102,-0.582677165,2.11687606782151
0.09,0.551181102,-0.582677165,1.63358940252979
