"l","a","b","u"
0.29,0.051181102,-0.167716535,6.73885757877829
0.39,0.051181102,-0.167716535,5.84996748150971
0.49,0.051181102,-0.167716535,5.12922424737755
0.59,0.051181102,-0.167716535,5.14752458666505
0.69,0.051181102,-0.167716535,5.88897041621098
0.79,0.051181102,-0.167716535,7.17135202568544
0.89,0.051181102,-0.167716535,8.73400798952797
0.09,0.151181102,-0.167716535,5.40694216147742
0.19,0.151181102,-0.167716535,5.17683826890432
0.29,0.151181102,-0.167716535,4.67201010357727
0.39,0.151181102,-0.167716535,3.78312000630869
0.49,0.151181102,-0.167716535,3.06237677217653
0.59,0.151181102,-0.167716535,3.08067711146402
0.69,0.151181102,-0.167716535,3.82212294100996
0.79,0.151181102,-0.167716535,5.10450455048442
0.89,0.151181102,-0.167716535,6.66716051432695
0.09,0.251181102,-0.167716535,2.85933636069162
0.19,0.251181102,-0.167716535,2.62923246811852
0.29,0.251181102,-0.167716535,2.12440430279147
0.39,0.251181102,-0.167716535,1.23551420552289
0.49,0.251181102,-0.167716535,0.514770971390734
0.59,0.251181102,-0.167716535,0.533071310678225
0.69,0.251181102,-0.167716535,1.27451714022416
0.79,0.251181102,-0.167716535,2.55689874969862
0.89,0.251181102,-0.167716535,4.11955471354115
0.09,0.351181102,-0.167716535,1.68847537491525
0.19,0.351181102,-0.167716535,1.45837148234215
0.29,0.351181102,-0.167716535,0.953543317015098
0.39,0.351181102,-0.167716535,0.0646532197465195
0.49,0.351181102,-0.167716535,-0.656090014385637
0.59,0.351181102,-0.167716535,-0.637789675098146
0.69,0.351181102,-0.167716535,0.103656154447793
0.79,0.351181102,-0.167716535,1.38603776392225
0.89,0.351181102,-0.167716535,2.94869372776478
0.09,0.451181102,-0.167716535,3.17275782500985
0.19,0.451181102,-0.167716535,2.94265393243675
0.29,0.451181102,-0.167716535,2.4378257671097
0.39,0.451181102,-0.167716535,1.54893566984112
0.49,0.451181102,-0.167716535,0.828192435708963
0.59,0.451181102,-0.167716535,0.846492774996453
0.69,0.451181102,-0.167716535,1.58793860454239
0.79,0.451181102,-0.167716535,2.87032021401685
0.89,0.451181102,-0.167716535,4.43297617785938
0.09,0.551181102,-0.167716535,6.27416425290626
0.19,0.551181102,-0.167716535,6.04406036033317
0.29,0.551181102,-0.167716535,5.53923219500611
0.39,0.551181102,-0.167716535,4.65034209773754
0.49,0.551181102,-0.167716535,3.92959886360538
0.59,0.551181102,-0.167716535,3.94789920289287
0.69,0.551181102,-0.167716535,4.68934503243881
0.79,0.551181102,-0.167716535,5.97172664191327
0.89,0.551181102,-0.167716535,7.53438260575579
0.09,-0.448818898,-0.067716535,4.61793031379128
0.19,-0.448818898,-0.067716535,4.38782642121818
0.29,-0.448818898,-0.067716535,3.88299825589113
0.39,-0.448818898,-0.067716535,2.99410815862255
0.49,-0.448818898,-0.067716535,2.27336492449039
0.59,-0.448818898,-0.067716535,2.29166526377788
0.69,-0.448818898,-0.067716535,3.03311109332382
0.79,-0.448818898,-0.067716535,4.31549270279828
0.89,-0.448818898,-0.067716535,5.87814866664081
0.09,-0.348818898,-0.067716535,4.58270689976365
0.19,-0.348818898,-0.067716535,4.35260300719055
0.29,-0.348818898,-0.067716535,3.8477748418635
0.39,-0.348818898,-0.067716535,2.95888474459492
0.49,-0.348818898,-0.067716535,2.23814151046277
0.59,-0.348818898,-0.067716535,2.25644184975026
0.69,-0.348818898,-0.067716535,2.9978876792962
0.79,-0.348818898,-0.067716535,4.28026928877065
0.89,-0.348818898,-0.067716535,5.84292525261318
0.09,-0.248818898,-0.067716535,5.0306521094089
0.19,-0.248818898,-0.067716535,4.8005482168358
0.29,-0.248818898,-0.067716535,4.29572005150875
0.39,-0.248818898,-0.067716535,3.40682995424017
0.49,-0.248818898,-0.067716535,2.68608672010802
0.59,-0.248818898,-0.067716535,2.70438705939551
0.69,-0.248818898,-0.067716535,3.44583288894145
0.79,-0.248818898,-0.067716535,4.7282144984159
0.89,-0.248818898,-0.067716535,6.29087046225843
0.09,-0.148818898,-0.067716535,6.18081764503638
0.19,-0.148818898,-0.067716535,5.95071375246328
0.29,-0.148818898,-0.067716535,5.44588558713623
0.39,-0.148818898,-0.067716535,4.55699548986765
0.49,-0.148818898,-0.067716535,3.83625225573549
0.59,-0.148818898,-0.067716535,3.85455259502298
0.69,-0.148818898,-0.067716535,4.59599842456892
0.79,-0.148818898,-0.067716535,5.87838003404338
0.89,-0.148818898,-0.067716535,7.44103599788591
0.09,-0.048818898,-0.067716535,7.19578752350135
0.19,-0.048818898,-0.067716535,6.96568363092826
0.29,-0.048818898,-0.067716535,6.4608554656012
0.39,-0.048818898,-0.067716535,5.57196536833263
0.49,-0.048818898,-0.067716535,4.85122213420047
0.59,-0.048818898,-0.067716535,4.86952247348796
0.69,-0.048818898,-0.067716535,5.6109683030339
0.79,-0.048818898,-0.067716535,6.89334991250835
0.89,-0.048818898,-0.067716535,8.45600587635088
0.09,0.051181102,-0.067716535,6.97402884029558
0.19,0.051181102,-0.067716535,6.74392494772249
0.29,0.051181102,-0.067716535,6.23909678239543
0.39,0.051181102,-0.067716535,5.35020668512686
0.49,0.051181102,-0.067716535,4.6294634509947
0.59,0.051181102,-0.067716535,4.64776379028219
0.69,0.051181102,-0.067716535,5.38920961982813
0.79,0.051181102,-0.067716535,6.67159122930259
0.89,0.051181102,-0.067716535,8.23424719314511
0.09,0.151181102,-0.067716535,4.90718136509456
0.19,0.151181102,-0.067716535,4.67707747252146
0.29,0.151181102,-0.067716535,4.17224930719441
0.39,0.151181102,-0.067716535,3.28335920992583
0.49,0.151181102,-0.067716535,2.56261597579368
0.59,0.151181102,-0.067716535,2.58091631508117
0.69,0.151181102,-0.067716535,3.32236214462711
0.79,0.151181102,-0.067716535,4.60474375410156
0.89,0.151181102,-0.067716535,6.16739971794409
0.09,0.251181102,-0.067716535,2.35957556430876
0.19,0.251181102,-0.067716535,2.12947167173567
0.29,0.251181102,-0.067716535,1.62464350640861
0.39,0.251181102,-0.067716535,0.735753409140035
0.49,0.251181102,-0.067716535,0.0150101750078795
0.59,0.251181102,-0.067716535,0.03331051429537
0.69,0.251181102,-0.067716535,0.774756343841308
0.79,0.251181102,-0.067716535,2.05713795331576
0.89,0.251181102,-0.067716535,3.61979391715829
0.09,0.351181102,-0.067716535,1.18871457853239
0.19,0.351181102,-0.067716535,0.958610685959295
0.29,0.351181102,-0.067716535,0.453782520632243
0.39,0.351181102,-0.067716535,-0.435107576636335
0.49,0.351181102,-0.067716535,-1.15585081076849
0.59,0.351181102,-0.067716535,-1.137550471481
0.69,0.351181102,-0.067716535,-0.396104641935062
0.79,0.351181102,-0.067716535,0.886276967539394
0.89,0.351181102,-0.067716535,2.44893293138192
0.09,0.451181102,-0.067716535,2.67299702862699
0.19,0.451181102,-0.067716535,2.44289313605389
0.29,0.451181102,-0.067716535,1.93806497072684
0.39,0.451181102,-0.067716535,1.04917487345826
0.49,0.451181102,-0.067716535,0.328431639326108
0.59,0.451181102,-0.067716535,0.346731978613598
0.69,0.451181102,-0.067716535,1.08817780815954
0.79,0.451181102,-0.067716535,2.37055941763399
0.89,0.451181102,-0.067716535,3.93321538147652
0.09,0.551181102,-0.067716535,5.77440345652341
0.19,0.551181102,-0.067716535,5.54429956395031
0.29,0.551181102,-0.067716535,5.03947139862326
0.39,0.551181102,-0.067716535,4.15058130135468
0.49,0.551181102,-0.067716535,3.42983806722252
0.59,0.551181102,-0.067716535,3.44813840651002
0.69,0.551181102,-0.067716535,4.18958423605595
0.79,0.551181102,-0.067716535,5.47196584553041
0.89,0.551181102,-0.067716535,7.03462180937294
0.09,-0.448818898,0.0322834650000001,4.91742203522303
0.19,-0.448818898,0.0322834650000001,4.68731814264993
0.29,-0.448818898,0.0322834650000001,4.18248997732288
0.39,-0.448818898,0.0322834650000001,3.2935998800543
0.49,-0.448818898,0.0322834650000001,2.57285664592215
0.59,-0.448818898,0.0322834650000001,2.59115698520964
0.69,-0.448818898,0.0322834650000001,3.33260281475558
0.79,-0.448818898,0.0322834650000001,4.61498442423003
0.89,-0.448818898,0.0322834650000001,6.17764038807256
0.09,-0.348818898,0.0322834650000001,4.88219862119541
0.19,-0.348818898,0.0322834650000001,4.65209472862231
0.29,-0.348818898,0.0322834650000001,4.14726656329526
0.39,-0.348818898,0.0322834650000001,3.25837646602668
0.49,-0.348818898,0.0322834650000001,2.53763323189452
0.59,-0.348818898,0.0322834650000001,2.55593357118201
0.69,-0.348818898,0.0322834650000001,3.29737940072795
0.79,-0.348818898,0.0322834650000001,4.57976101020241
0.89,-0.348818898,0.0322834650000001,6.14241697404494
0.09,-0.248818898,0.0322834650000001,5.33014383084066
0.19,-0.248818898,0.0322834650000001,5.10003993826756
0.29,-0.248818898,0.0322834650000001,4.59521177294051
0.39,-0.248818898,0.0322834650000001,3.70632167567193
0.49,-0.248818898,0.0322834650000001,2.98557844153977
0.59,-0.248818898,0.0322834650000001,3.00387878082726
0.69,-0.248818898,0.0322834650000001,3.7453246103732
0.79,-0.248818898,0.0322834650000001,5.02770621984766
0.89,-0.248818898,0.0322834650000001,6.59036218369019
0.09,-0.148818898,0.0322834650000001,6.48030936646813
0.19,-0.148818898,0.0322834650000001,6.25020547389504
0.29,-0.148818898,0.0322834650000001,5.74537730856798
0.39,-0.148818898,0.0322834650000001,4.85648721129941
0.49,-0.148818898,0.0322834650000001,4.13574397716725
0.59,-0.148818898,0.0322834650000001,4.15404431645474
0.69,-0.148818898,0.0322834650000001,4.89549014600068
0.79,-0.148818898,0.0322834650000001,6.17787175547514
0.89,-0.148818898,0.0322834650000001,7.74052771931766
0.09,-0.048818898,0.0322834650000001,7.49527924493311
0.19,-0.048818898,0.0322834650000001,7.26517535236001
0.29,-0.048818898,0.0322834650000001,6.76034718703296
0.39,-0.048818898,0.0322834650000001,5.87145708976438
0.49,-0.048818898,0.0322834650000001,5.15071385563223
0.59,-0.048818898,0.0322834650000001,5.16901419491972
0.69,-0.048818898,0.0322834650000001,5.91046002446565
0.79,-0.048818898,0.0322834650000001,7.19284163394011
0.89,-0.048818898,0.0322834650000001,8.75549759778264
0.09,0.051181102,0.0322834650000001,7.27352056172734
0.19,0.051181102,0.0322834650000001,7.04341666915424
0.29,0.051181102,0.0322834650000001,6.53858850382719
0.39,0.051181102,0.0322834650000001,5.64969840655861
0.49,0.051181102,0.0322834650000001,4.92895517242646
0.59,0.051181102,0.0322834650000001,4.94725551171395
0.69,0.051181102,0.0322834650000001,5.68870134125989
0.79,0.051181102,0.0322834650000001,6.97108295073434
0.89,0.051181102,0.0322834650000001,8.53373891457687
0.09,0.151181102,0.0322834650000001,5.20667308652632
0.19,0.151181102,0.0322834650000001,4.97656919395322
0.29,0.151181102,0.0322834650000001,4.47174102862617
0.39,0.151181102,0.0322834650000001,3.58285093135759
0.49,0.151181102,0.0322834650000001,2.86210769722543
0.59,0.151181102,0.0322834650000001,2.88040803651292
0.69,0.151181102,0.0322834650000001,3.62185386605886
0.79,0.151181102,0.0322834650000001,4.90423547553332
0.89,0.151181102,0.0322834650000001,6.46689143937585
0.09,0.251181102,0.0322834650000001,2.65906728574052
0.19,0.251181102,0.0322834650000001,2.42896339316742
0.29,0.251181102,0.0322834650000001,1.92413522784037
0.39,0.251181102,0.0322834650000001,1.03524513057179
0.49,0.251181102,0.0322834650000001,0.314501896439636
0.59,0.251181102,0.0322834650000001,0.332802235727127
0.69,0.251181102,0.0322834650000001,1.07424806527307
0.79,0.251181102,0.0322834650000001,2.35662967474752
0.89,0.251181102,0.0322834650000001,3.91928563859005
0.09,0.351181102,0.0322834650000001,1.48820629996415
0.19,0.351181102,0.0322834650000001,1.25810240739105
0.29,0.351181102,0.0322834650000001,0.753274242063999
0.39,0.351181102,0.0322834650000001,-0.135615855204579
0.49,0.351181102,0.0322834650000001,-0.856359089336735
0.59,0.351181102,0.0322834650000001,-0.838058750049244
0.69,0.351181102,0.0322834650000001,-0.0966129205033051
0.79,0.351181102,0.0322834650000001,1.18576868897115
0.89,0.351181102,0.0322834650000001,2.74842465281368
0.09,0.451181102,0.0322834650000001,2.97248875005875
0.19,0.451181102,0.0322834650000001,2.74238485748565
0.29,0.451181102,0.0322834650000001,2.2375566921586
0.39,0.451181102,0.0322834650000001,1.34866659489002
0.49,0.451181102,0.0322834650000001,0.627923360757864
0.59,0.451181102,0.0322834650000001,0.646223700045355
0.69,0.451181102,0.0322834650000001,1.38766952959129
0.79,0.451181102,0.0322834650000001,2.67005113906575
0.89,0.451181102,0.0322834650000001,4.23270710290828
0.09,0.551181102,0.0322834650000001,6.07389517795517
0.19,0.551181102,0.0322834650000001,5.84379128538207
0.29,0.551181102,0.0322834650000001,5.33896312005502
0.39,0.551181102,0.0322834650000001,4.45007302278644
0.49,0.551181102,0.0322834650000001,3.72932978865428
0.59,0.551181102,0.0322834650000001,3.74763012794177
0.69,0.551181102,0.0322834650000001,4.48907595748771
0.79,0.551181102,0.0322834650000001,5.77145756696217
0.89,0.551181102,0.0322834650000001,7.3341135308047
0.09,-0.448818898,0.132283465,3.6209005410367
0.19,-0.448818898,0.132283465,3.39079664846361
0.29,-0.448818898,0.132283465,2.88596848313655
0.39,-0.448818898,0.132283465,1.99707838586798
0.49,-0.448818898,0.132283465,1.27633515173582
0.59,-0.448818898,0.132283465,1.29463549102331
0.69,-0.448818898,0.132283465,2.03608132056925
0.79,-0.448818898,0.132283465,3.3184629300437
0.89,-0.448818898,0.132283465,4.88111889388623
0.09,-0.348818898,0.132283465,3.58567712700908
0.19,-0.348818898,0.132283465,3.35557323443598
0.29,-0.348818898,0.132283465,2.85074506910893
0.39,-0.348818898,0.132283465,1.96185497184035
0.49,-0.348818898,0.132283465,1.2411117377082
0.59,-0.348818898,0.132283465,1.25941207699569
0.69,-0.348818898,0.132283465,2.00085790654162
0.79,-0.348818898,0.132283465,3.28323951601608
0.89,-0.348818898,0.132283465,4.84589547985861
0.09,-0.248818898,0.132283465,4.03362233665433
0.19,-0.248818898,0.132283465,3.80351844408123
0.29,-0.248818898,0.132283465,3.29869027875418
0.39,-0.248818898,0.132283465,2.4098001814856
0.49,-0.248818898,0.132283465,1.68905694735344
0.59,-0.248818898,0.132283465,1.70735728664094
0.69,-0.248818898,0.132283465,2.44880311618687
0.79,-0.248818898,0.132283465,3.73118472566133
0.89,-0.248818898,0.132283465,5.29384068950386
0.09,-0.148818898,0.132283465,5.18378787228181
0.19,-0.148818898,0.132283465,4.95368397970871
0.29,-0.148818898,0.132283465,4.44885581438166
0.39,-0.148818898,0.132283465,3.55996571711308
0.49,-0.148818898,0.132283465,2.83922248298092
0.59,-0.148818898,0.132283465,2.85752282226841
0.69,-0.148818898,0.132283465,3.59896865181435
0.79,-0.148818898,0.132283465,4.88135026128881
0.89,-0.148818898,0.132283465,6.44400622513134
0.09,-0.048818898,0.132283465,6.19875775074678
0.19,-0.048818898,0.132283465,5.96865385817368
0.29,-0.048818898,0.132283465,5.46382569284663
0.39,-0.048818898,0.132283465,4.57493559557805
0.49,-0.048818898,0.132283465,3.8541923614459
0.59,-0.048818898,0.132283465,3.87249270073339
0.69,-0.048818898,0.132283465,4.61393853027933
0.79,-0.048818898,0.132283465,5.89632013975378
0.89,-0.048818898,0.132283465,7.45897610359631
0.09,0.051181102,0.132283465,5.97699906754101
0.19,0.051181102,0.132283465,5.74689517496791
0.29,0.051181102,0.132283465,5.24206700964086
0.39,0.051181102,0.132283465,4.35317691237228
0.49,0.051181102,0.132283465,3.63243367824013
0.59,0.051181102,0.132283465,3.65073401752762
0.69,0.051181102,0.132283465,4.39217984707356
0.79,0.051181102,0.132283465,5.67456145654801
0.89,0.051181102,0.132283465,7.23721742039054
0.09,0.151181102,0.132283465,3.91015159233999
0.19,0.151181102,0.132283465,3.68004769976689
0.29,0.151181102,0.132283465,3.17521953443984
0.39,0.151181102,0.132283465,2.28632943717126
0.49,0.151181102,0.132283465,1.56558620303911
0.59,0.151181102,0.132283465,1.5838865423266
0.69,0.151181102,0.132283465,2.32533237187253
0.79,0.151181102,0.132283465,3.60771398134699
0.89,0.151181102,0.132283465,5.17036994518952
0.09,0.251181102,0.132283465,1.36254579155419
0.19,0.251181102,0.132283465,1.13244189898109
0.29,0.251181102,0.132283465,0.627613733654042
0.39,0.251181102,0.132283465,-0.261276363614537
0.49,0.251181102,0.132283465,-0.982019597746692
0.59,0.251181102,0.132283465,-0.963719258459202
0.69,0.251181102,0.132283465,-0.222273428913264
0.79,0.251181102,0.132283465,1.06010818056119
0.89,0.251181102,0.132283465,2.62276414440372
0.09,0.351181102,0.132283465,0.191684805777821
0.19,0.351181102,0.132283465,-0.0384190867952769
0.29,0.351181102,0.132283465,-0.543247252122329
0.39,0.351181102,0.132283465,-1.43213734939091
0.49,0.351181102,0.132283465,-2.15288058352306
0.59,0.351181102,0.132283465,-2.13458024423557
0.69,0.351181102,0.132283465,-1.39313441468963
0.79,0.351181102,0.132283465,-0.110752805215178
0.89,0.351181102,0.132283465,1.45190315862735
0.09,0.451181102,0.132283465,1.67596725587242
0.19,0.451181102,0.132283465,1.44586336329932
0.29,0.451181102,0.132283465,0.941035197972271
0.39,0.451181102,0.132283465,0.0521451007036924
0.49,0.451181102,0.132283465,-0.668598133428464
0.59,0.451181102,0.132283465,-0.650297794140974
0.69,0.451181102,0.132283465,0.0911480354049656
0.79,0.451181102,0.132283465,1.37352964487942
0.89,0.451181102,0.132283465,2.93618560872195
0.09,0.551181102,0.132283465,4.77737368376884
0.19,0.551181102,0.132283465,4.54726979119574
0.29,0.551181102,0.132283465,4.04244162586869
0.39,0.551181102,0.132283465,3.15355152860011
0.49,0.551181102,0.132283465,2.43280829446795
0.59,0.551181102,0.132283465,2.45110863375544
0.69,0.551181102,0.132283465,3.19255446330138
0.79,0.551181102,0.132283465,4.47493607277584
0.89,0.551181102,0.132283465,6.03759203661837
0.09,-0.448818898,0.232283465,-8.48281528214412
0.19,-0.448818898,0.232283465,-8.71291917471722
0.29,-0.448818898,0.232283465,-9.21774734004427
0.39,-0.448818898,0.232283465,-10.1066374373129
0.49,-0.448818898,0.232283465,-10.827380671445
0.59,-0.448818898,0.232283465,-10.8090803321575
0.69,-0.448818898,0.232283465,-10.0676345026116
0.79,-0.448818898,0.232283465,-8.78525289313712
0.89,-0.448818898,0.232283465,-7.22259692929459
0.09,-0.348818898,0.232283465,-8.51803869617174
0.19,-0.348818898,0.232283465,-8.74814258874484
0.29,-0.348818898,0.232283465,-9.2529707540719
0.39,-0.348818898,0.232283465,-10.1418608513405
0.49,-0.348818898,0.232283465,-10.8626040854726
0.59,-0.348818898,0.232283465,-10.8443037461851
0.69,-0.348818898,0.232283465,-10.1028579166392
0.79,-0.348818898,0.232283465,-8.82047630716474
0.89,-0.348818898,0.232283465,-7.25782034332222
0.09,-0.248818898,0.232283465,-8.0700934865265
0.19,-0.248818898,0.232283465,-8.3001973790996
0.29,-0.248818898,0.232283465,-8.80502554442665
0.39,-0.248818898,0.232283465,-9.69391564169523
0.49,-0.248818898,0.232283465,-10.4146588758274
0.59,-0.248818898,0.232283465,-10.3963585365399
0.69,-0.248818898,0.232283465,-9.65491270699395
0.79,-0.248818898,0.232283465,-8.3725310975195
0.89,-0.248818898,0.232283465,-6.80987513367697
0.09,-0.148818898,0.232283465,-6.91992795089902
0.19,-0.148818898,0.232283465,-7.15003184347212
0.29,-0.148818898,0.232283465,-7.65486000879917
0.39,-0.148818898,0.232283465,-8.54375010606775
0.49,-0.148818898,0.232283465,-9.26449334019991
0.59,-0.148818898,0.232283465,-9.24619300091241
0.69,-0.148818898,0.232283465,-8.50474717136647
0.79,-0.148818898,0.232283465,-7.22236556189202
0.89,-0.148818898,0.232283465,-5.65970959804949
0.09,-0.048818898,0.232283465,-5.90495807243404
0.19,-0.048818898,0.232283465,-6.13506196500714
0.29,-0.048818898,0.232283465,-6.63989013033419
0.39,-0.048818898,0.232283465,-7.52878022760277
0.49,-0.048818898,0.232283465,-8.24952346173493
0.59,-0.048818898,0.232283465,-8.23122312244744
0.69,-0.048818898,0.232283465,-7.4897772929015
0.79,-0.048818898,0.232283465,-6.20739568342704
0.89,-0.048818898,0.232283465,-4.64473971958451
